Date,Open,High,Low,Close,Volume
2015-04-20,200.57081298131627,200.6029102446017,187.98832866102612,189.51834106445312,37628162
2015-04-21,190.48125686373822,191.6261019234155,186.69368041440066,187.54962158203125,17707007
2015-04-22,188.7159039369812,189.75374406692976,185.5274756448377,188.25582885742188,14761313
2015-04-23,189.13318897338397,190.3208163785559,185.96615875209633,187.67807006835938,13337818
2015-04-24,187.66736348191137,189.26157047522764,185.88055861673672,188.0739288330078,12709854
2015-04-27,188.3200001777737,189.91420698512152,186.47970008634118,187.30355834960938,11042925
2015-04-28,187.1751873187558,188.73729701561393,183.71928191352632,185.14230346679688,14687371
2015-04-29,184.4575159906408,186.28711699983307,181.33329688955413,181.88966369628906,16387960
2015-04-30,181.88966376387205,185.29207341183803,181.45098691360175,184.53240966796875,34802149
2015-05-04,185.35626084324878,191.2837262118975,184.1365364063222,190.6524658203125,15078502
2015-05-05,191.24094197032065,192.97423695637238,189.4006418273927,190.9092559814453,17846755
2015-05-06,190.44920287597833,191.89362267292785,186.59741675077962,188.36282348632812,22438208
2015-05-07,187.23939189098243,187.97764328489345,184.02956533683286,186.32994079589844,16735535
2015-05-08,188.73170175009093,193.6612652260249,186.58653415905832,192.78369140625,17104443
2015-05-11,193.4662400168806,194.89635656004143,191.41857742185712,194.13796997070312,14214007
2015-05-12,193.91045385282848,193.91045385282848,187.46411688590172,188.23333740234375,16650201
2015-05-13,189.2408906213158,192.55616113947642,185.74144403277268,191.78692626953125,16701434
2015-05-14,191.9819387909339,192.02528880195328,188.580011599853,190.29180908203125,12329713
2015-05-15,191.0935565765658,192.18780811864855,188.5366868611301,189.37091064453125,8331715
2015-05-18,189.57676933816288,193.71542999490362,188.99172496056983,193.18455505371094,9847540
2015-05-19,193.1195264183467,196.04476238737783,192.1119461044227,194.05126953125,14513036
2015-05-20,195.10219629776827,197.39903808640713,194.5171374996748,196.93316650390625,8708891
2015-05-21,197.45320843211144,198.35244994187525,193.7370841058482,194.31129455566406,10759523
2015-05-22,194.36547602487633,196.22896247890162,194.36547602487633,195.84976196289062,8349048
2015-05-25,195.0155174676145,196.74899721981475,193.35788938775943,193.82376098632812,6617337
2015-05-26,193.93212600918073,194.14881823966394,191.26691716487085,191.67861938476562,9510249
2015-05-27,191.98195091176316,193.04371526270762,190.72519105349517,191.8302764892578,8078236
2015-05-28,191.94941256781635,193.7695631479215,188.9483395663729,189.77174377441406,26538868
2015-05-29,190.6601639082406,192.0794463634778,189.18671202316233,190.0317840576172,29277517
2015-06-01,190.6818569418261,196.07729197792483,190.24848698121735,195.50306701660156,19594976
2015-06-02,196.26144718439295,199.0891638182213,193.162868929824,194.72299194335938,20178960
2015-06-03,194.7988503909652,197.2798829353339,192.52367617228163,194.22463989257812,15546279
2015-06-04,195.9255916692109,198.52579681682707,193.40122372899853,197.7674102783203,15931395
2015-06-05,197.16071110380008,198.68833263238542,195.97977397468765,196.69483947753906,13066337
2015-06-08,196.48897776595527,197.18237548189444,191.35357054253797,191.86277770996094,10846953
2015-06-09,191.45106541832612,192.9895207266513,190.10763453551544,191.48358154296875,9153355
2015-06-10,191.98192876725156,197.1606854188827,191.76525104580847,196.27227783203125,13509379
2015-06-11,196.31562680186408,197.07402780771488,189.3058995312586,190.06430053710938,14676438
2015-06-12,190.4651811780263,193.43373867985483,190.30265840081162,192.81619262695312,21543824
2015-06-15,193.91045877827077,196.09897654351116,192.84870879287914,195.39474487304688,12858570
2015-06-16,194.7988456845262,196.0989555384121,193.54208584379182,195.87142944335938,13929305
2015-06-17,196.10978017945774,204.1920910592102,193.71541890528601,201.77606201171875,26232634
2015-06-18,202.06857516100897,212.7835927265047,202.0577412744451,212.12271118164062,49366799
2015-06-19,212.8919463822164,218.07068881234696,212.8919463822164,215.95802307128906,45710935
2015-06-22,216.02305469824756,218.56909070062144,213.75869978387632,214.88546752929688,19394187
2015-06-23,215.09128724148678,217.26895634278375,214.73375451317278,215.60049438476562,16007498
2015-06-24,215.60050485627713,218.0815373724735,213.7911878177322,214.71209716796875,18603004
2015-06-25,213.86704970264185,218.63409052655854,213.4336797251095,217.6698455810547,27175118
2015-06-26,216.6622451528934,219.73915579940316,215.68716640926314,216.83560180664062,20966796
2015-06-29,214.062034398213,215.35131029069248,210.61675722503782,214.7012481689453,20168946
2015-06-30,214.4954259871854,217.3014752085528,214.08372379235777,216.70559692382812,23184864
2015-07-01,216.9006074512966,218.94826994196328,216.9006074512966,217.90818786621094,14824266
2015-07-02,218.63407434257397,220.9634323752079,218.22237217117024,219.03494262695312,15931202
2015-07-03,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656,13831096
2015-07-06,215.8388471920819,220.7792295814042,215.6438227719912,220.0533447265625,12237733
2015-07-07,219.06743361780875,220.28085783439928,216.68390626614732,217.3881378173828,11294999
2015-07-08,215.78469706238036,218.56909309573837,214.8746359959292,215.9472198486328,15190654
2015-07-09,215.8171921861465,216.9006243586044,213.03281070164255,213.95372009277344,16245867
2015-07-10,214.75545021392298,217.5506801542959,214.57127411465797,217.073974609375,16110573
2015-07-13,217.07396088166902,219.3924851304981,215.6330104498397,218.20071411132812,9860248
2015-07-14,218.61244048803889,219.17581716519967,215.6438681958861,216.20724487304688,9942927
2015-07-15,216.6297465143353,219.8041621865967,216.58641096641105,219.09994506835938,13532911
2015-07-16,219.28413391398746,222.70774365060794,219.09995782458657,221.8193359375,14854295
2015-07-17,222.15519072462945,223.4336183331038,220.5842336995889,221.38595581054688,10195142
2015-07-20,222.7077260389499,223.17359763388652,220.5625586035714,222.04684448242188,6348354
2015-07-21,222.75109020550198,222.84859519882534,217.27981758207602,218.3740692138672,7923338
2015-07-22,217.7673238745862,228.37400251034651,217.680652782599,227.6047821044922,17309440
2015-07-23,228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078,18642915
2015-07-24,227.08477677024987,227.44229508087443,221.25597134460705,222.11187744140625,13099664
2015-07-27,222.07933458827517,223.16275213635112,217.06310063697762,217.84315490722656,20118553
2015-07-28,218.4824016823122,220.30253811049852,216.70558633810427,218.90493774414062,13382878
2015-07-29,218.74243629922108,219.43583407091552,214.97214196545457,215.81719970703125,14790821
2015-07-30,216.70559677642885,218.41740888042105,215.0154669121734,216.7164306640625,11701228
2015-07-31,216.68394002230616,218.39575221336585,214.51710452749003,217.08480834960938,16634259
2015-08-03,216.90060000419717,219.68498117606046,216.5539011693605,217.21478271484375,9887787
2015-08-04,217.4206791353735,217.90821858113205,212.35027468527267,214.083740234375,12006872
2015-08-05,214.1378951517961,216.8572877609032,213.2386535405859,214.02955627441406,14345010
2015-08-06,214.73375016587337,214.9504423616188,211.8085284712884,212.12271118164062,8708037
2015-08-07,212.13354689638058,215.38381414482865,211.73267862559467,213.29281616210938,8608888
2015-08-10,213.32534264098098,214.25707146637154,208.99165729367922,209.945068359375,9288894
2015-08-11,210.40012926569244,210.97433985297707,207.5832313103462,209.31671142578125,8762464
2015-08-12,208.79662330043806,209.31666432515416,203.80205690004166,204.31126403808594,9650325
2015-08-13,205.19969682896408,206.7056506543639,201.38605253722986,202.24195861816406,9340350
2015-08-14,203.73708183712884,210.61678886600288,202.44780575096138,209.5225372314453,12739366
2015-08-17,209.31667454329204,209.31667454329204,204.9938233699903,206.00140380859375,10857430
2015-08-18,207.14982656076893,207.14982656076893,204.15960134533572,204.5712890625,6630334
2015-08-19,204.54960976520962,208.23323248887783,203.5636971480745,206.84646606445312,8877298
2015-08-20,208.00572833172717,208.00572833172717,197.9949273876215,198.54747009277344,19008087
2015-08-21,197.18239358168165,197.5940958012236,194.36549583910647,196.73818969726562,20050521
2015-08-24,190.6818473899387,190.6818473899387,177.24743714191817,179.75013732910156,35635706
2015-08-25,182.1986505612096,186.4889995257233,178.37418761584553,183.7804412841797,49504268
2015-08-26,183.70463674068475,189.5551096965712,182.01450685907002,184.91807556152344,18955515
2015-08-27,187.82161864741838,190.952698806604,185.70895280472413,188.33082580566406,26997546
2015-08-28,189.5984260085142,191.3318912652094,187.66993632773065,189.03504943847656,10770215
2015-08-31,189.1325980204496,189.1325980204496,185.00477054112412,185.45980834960938,20708942
2015-09-01,185.02640369526745,185.02640369526745,180.95274642396473,181.98199462890625,21645696
2015-09-02,184.18133677390608,185.71979218121754,182.5778780420635,184.08383178710938,19652369
2015-09-03,185.05891477430148,186.5106991151108,182.96791659665965,185.0155792236328,11659978
2015-09-04,184.11630740753597,184.11630740753597,178.7858764407692,181.12606811523438,16199949
2015-09-07,181.63528233041902,182.88122264990997,179.34927446033484,180.54103088378906,10234633
2015-09-08,181.14776348148376,184.82055260877092,178.78590367545448,183.8779754638672,12900468
2015-09-09,186.56484620151465,190.40014322748073,184.28965774164683,189.39256286621094,17340694
2015-09-10,186.56486429745576,188.62336076513685,185.37309328784568,187.86495971679688,11074406
2015-09-11,188.94837836211948,189.83678606408114,185.52478313292207,186.5540313720703,10634833
2015-09-14,186.72736584482607,187.58327184894227,184.59303224251795,187.18240356445312,7964072
2015-09-15,186.7815420458562,188.51502189093662,185.39476106268572,187.86495971679688,11509788
2015-09-16,188.9700456795961,190.10763270367417,187.47492593257678,189.0675506591797,13424811
2015-09-18,190.34596527996413,194.90716141754305,190.0642842469671,194.01876831054688,34261453
2015-09-21,190.68185905070663,192.4586599979373,189.82595300742656,190.27015686035156,12732187
2015-09-22,190.6818456453404,191.74359547691992,182.98956907753552,183.72628784179688,15745524
2015-09-23,182.66453167989417,185.65477110929467,182.01448403225382,184.2571563720703,15221260
2015-09-24,183.7479682552496,183.7479682552496,180.8769157435693,181.44029235839844,29076982
2015-09-28,181.97117490314173,182.2095204382385,179.56597945390632,180.76856994628906,11624639
2015-09-29,179.8476583991511,184.23549833313385,179.00258628744294,182.177001953125,15853471
2015-09-30,184.3980109242353,187.38823588210877,181.68945254727055,186.84652709960938,17292020
2015-10-01,189.37088865770178,189.37088865770178,186.04479886859238,187.36656188964844,8663393
2015-10-05,186.95489006868033,192.84868366194448,186.74903175274474,192.41531372070312,16015412
2015-10-06,194.0729460513524,195.12386195608983,191.9277642320159,194.59298706054688,12330294
2015-10-07,193.867077228364,198.92664652328102,193.06535521760517,198.0057373046875,11515191
2015-10-08,198.24413165514807,198.24413165514807,192.0361404634542,192.6536865234375,10753149
2015-10-09,193.726259352649,196.1964579170952,191.0068813865872,192.27447509765625,9327873
2015-10-12,192.41530434755612,195.3622082328696,192.41530434755612,193.22787475585938,6212395
2015-10-13,191.7760860166331,194.21378271899326,191.31021444842793,193.6287384033203,6162561
2015-10-14,194.10546535659054,196.09895848380975,193.7045970607862,195.65475463867188,8002587
2015-10-15,196.68401597435857,197.3990670504932,195.0372215965088,195.81727600097656,9048478
2015-10-16,195.99058968993714,198.22244262695312,195.81724750627296,198.22244262695312,15246935
2015-10-19,203.89956954854145,209.20831886207756,203.89956954854145,208.77496337890625,33505855
2015-10-20,209.09996694948063,209.46833355166953,206.49976189028675,207.30149841308594,18091895
2015-10-21,207.04147485254975,211.22347080445007,206.49976605697344,206.93313598632812,14404450
2015-10-23,208.8724730213134,210.8442983715975,203.93207575828222,207.07398986816406,12153422
2015-10-26,208.4282412714356,208.6665867605852,203.96455011261187,204.3004150390625,10938775
2015-10-27,203.4228646181636,205.4705271397162,203.1195013146315,203.5853729248047,11601798
2015-10-28,203.01116928635355,204.74464914016312,201.4943816465048,203.02200317382812,11958727
2015-10-29,202.8161642066358,204.76632185700262,202.58863809970921,203.8995819091797,13280382
2015-10-30,204.1379101598204,207.1281497086737,203.70455468706052,205.35134887695312,13366359
2015-11-02,205.63302896102584,208.34158743976616,204.80963910221067,207.9732208251953,7222044
2015-11-03,208.72081430538807,210.28093759040976,208.28744431547034,209.5767059326172,11373522
2015-11-04,209.7500271745764,211.26681465082518,205.02630810046563,206.1313934326172,10033187
2015-11-05,205.6330434218748,206.06641338752812,202.16611262558703,202.9461669921875,10767454
2015-11-06,203.56370272069833,206.8789733878841,203.22785222431574,206.36976623535156,8367190
2015-11-09,202.27441910253327,209.09995519103416,200.0967357355373,208.2873992919922,17031699
2015-11-10,207.3665131814007,207.90822199595746,198.5474688015308,199.94508361816406,11486238
2015-11-13,198.27661083507493,203.3686820934482,198.15743808454164,202.1769256591797,13682323
2015-11-16,200.64931578292465,204.1162464203342,200.37845414262804,202.44778442382812,15346549
2015-11-17,203.26037191496908,203.4445480099674,200.6926681505844,201.0285186767578,8588142
2015-11-18,200.9959818900038,201.79771838648426,197.17151886381808,197.61572265625,11249222
2015-11-19,199.11084413197418,203.4011787616392,198.7533114246796,202.54527282714844,12183206
2015-11-20,202.38277877631685,206.45643596971328,200.55179403088277,205.1671600341797,11304265
2015-11-23,205.84973644807764,207.56153407790757,205.02633206364482,206.66229248046875,10499517
2015-11-24,206.49977843156933,210.53010021227826,206.07724236351615,209.68502807617188,14806176
2015-11-26,210.4000850367789,214.93961379970938,209.80420679653648,214.22454833984375,23805828
2015-11-27,214.30039535707985,215.0587963989896,211.07181014647182,212.14439392089844,10891864
2015-11-30,212.02522183438018,213.3036639365756,208.51494107761053,209.55502319335938,29919205
2015-12-01,208.88329600776646,212.09021327421635,208.2874177717434,209.2949981689453,12981379
2015-12-02,209.37086471612622,212.28526744858223,208.99166416207524,211.90606689453125,7573628
2015-12-03,211.2451265351826,214.28953528926596,211.07178435910976,211.74349975585938,11361395
2015-12-04,210.68176513068136,211.52683722866837,208.3199199541801,209.19747924804688,13443688
2015-12-07,209.19746862762022,210.83344330662646,205.79554156375065,206.29391479492188,14483909
2015-12-08,205.61137986239547,206.62979423999667,202.83783227560627,203.87791442871094,7532164
2015-12-09,202.85948852847437,204.43044555665102,197.7999185911125,198.46080017089844,9174419
2015-12-10,199.8909336640155,206.67313562618702,199.3492247966652,205.9255828857422,18592203
2015-12-11,206.2289240924403,207.79988108567747,204.31126825408217,206.4889373779297,18155513
2015-12-14,205.32969222133534,208.77496966760688,204.9829933598863,206.95481872558594,10563900
2015-12-15,207.36652773745791,211.90605689006546,206.6406283284482,211.46185302734375,15718833
2015-12-16,211.46184572819857,213.9862138120149,210.94180466909168,212.05772399902344,12097338
2015-12-17,212.36108268774072,219.9341867743403,211.9168788500212,218.78575134277344,19369032
2015-12-18,217.50732470766613,218.63407790552466,214.5170850533323,214.9287872314453,16016139
2015-12-21,214.06201635265296,216.46721128563487,213.2927960082042,214.9720916748047,12331769
2015-12-22,215.1238091998418,217.24730906758558,213.21698708820668,213.9320526123047,11579277
2015-12-23,214.90708882121785,218.17900907635715,214.51705447310803,217.50729370117188,12919467
2015-12-24,217.52898467250333,218.24403566657762,215.88219048364215,216.80308532714844,11901877
2015-12-28,216.81390966207238,219.66330855496184,216.68390302605337,218.9374237060547,12885935
2015-12-29,218.93742593241504,220.7358944757029,218.2331943845487,220.02084350585938,14913870
2015-12-30,219.9341851900015,220.15086293148974,217.1172877638419,217.65899658203125,8151610
2015-12-31,217.42065505504476,220.95260355737904,216.4889118206147,219.84750366210938,18483713
2016-01-01,218.8074201514001,220.7792454803435,218.46073576088267,220.01002502441406,5416562
2016-01-04,217.76732871141704,219.67415063535964,213.80201044918542,215.66549682617188,30170947
2016-01-05,216.74891923913347,218.85075117102275,216.03386823402062,217.79983520507812,14946239
2016-01-06,218.33073130996965,225.0046088392531,216.77060804018743,223.66116333007812,26759864
2016-01-07,221.2451225143631,222.75107626597082,218.42823945006,219.55499267578125,19739943
2016-01-08,221.0176085710197,223.81282383121436,220.3025430765852,222.26353454589844,21313199
2016-01-11,220.1400286902471,229.85830020526586,219.0674449426684,227.86480712890625,29016443
2016-01-12,228.60154160053855,230.85504797832004,225.58963419577407,226.53221130371094,23373377
2016-01-13,228.18983392878874,236.13130442423247,226.9113918866168,233.33607482910156,71802356
2016-01-14,230.51918597239523,234.23532501627102,228.17900846765409,230.04248046875,27823189
2016-01-15,231.7976130862865,236.07711399088967,230.89837157336237,232.56683349609375,28767318
2016-01-18,232.9352255402803,234.87454930310864,218.43907874282425,220.33505249023438,27254669
2016-01-19,222.9677657669591,227.47477861500693,219.73916608917565,226.13134765625,21489315
2016-01-20,224.24620352988683,224.24620352988683,214.51709743670557,217.6698455810547,45114225
2016-01-21,220.48673481382508,222.26353574318838,211.63518843584404,213.26031494140625,31768619
2016-01-22,215.39464223783318,219.06743096712333,215.39464223783318,217.58314514160156,23682648
2016-01-25,218.85077006486912,220.74675830783335,216.68393462403563,217.5398406982422,13099564
2016-01-27,218.43906364233527,218.8507513478874,216.0230345216206,216.54307556152344,17251028
2016-01-28,216.90059310512933,221.4076199567766,216.05552105029935,220.34585571289062,23074633
2016-01-29,220.79008768824772,225.35128455310596,220.5842438236206,224.3545379638672,19177163
2016-02-01,225.34044883358007,225.741317136433,222.2202024398864,223.24945068359375,9918809
2016-02-02,223.2494350258033,223.79114382847345,214.62541526566855,216.93310546875,14771279
2016-02-03,214.08371145027684,215.38382128565348,211.26682850366376,212.65359497070312,15691478
2016-02-04,214.08373391991807,216.90063162665365,209.25168962321771,210.8443145751953,18203784
2016-02-05,212.15523419626544,212.7836141446888,208.3199367153294,210.37843322753906,20998404
2016-02-08,210.42176407638163,213.39033601416665,207.57236490013193,208.2440948486328,12078110
2016-02-09,206.47812216097438,209.92339975651325,205.84974219975453,207.47486877441406,19603494
2016-02-10,206.21811047375775,210.83347692503344,205.55721437924555,208.59078979492188,16883350
2016-02-11,208.6341022142668,209.3058321222605,198.37412216414094,200.33511352539062,17114833
2016-02-12,202.3611088437634,202.3611088437634,192.4369792519477,196.43479919433594,29319458
2016-02-15,198.91586358956314,206.14226974552287,198.91586358956314,205.14552307128906,19283523
2016-02-16,206.0880977551779,207.58321774804588,200.86601890077702,201.63525390625,13024856
2016-02-17,202.62115500523984,207.46404783225884,198.56916497138766,206.4131317138672,15442221
2016-02-18,208.65579152509355,209.90173202438697,202.81616685008663,203.70457458496094,14433087
2016-02-19,203.68292548503499,206.44563946939854,203.10870044594992,204.62548828125,10235503
2016-02-22,204.57128769025144,209.81504821443392,204.57128769025144,208.5149383544922,12770834
2016-02-23,208.68826781181738,209.57667543865958,204.2787602662221,205.7738800048828,18989787
2016-02-24,204.7446087978616,207.70233181798636,204.11621451921457,206.4239044189453,15186204
2016-02-25,206.75980661819221,207.26901378546972,203.86707192393416,204.5712890625,24826958
2016-02-26,206.49979341726532,207.74573393730006,204.61463903736183,205.9255828857422,8349402
2016-02-29,206.1313998221323,215.51382047887952,202.5994515256083,209.45750427246094,31032353
2016-03-01,209.0349757445356,213.44449794652522,209.0241418575042,212.63192749023438,16453192
2016-03-02,215.14547040567058,217.92986627345962,213.9212121921017,217.0089569091797,20105967
2016-03-03,218.85076223591665,220.5842420981475,216.14221803176756,219.46832275390625,15880459
2016-03-04,219.71751891034054,219.93421114186683,217.44234449837228,218.0707244873047,8987660
2016-03-08,218.30903214717299,223.37943566110044,218.30903214717299,222.5343780517578,13222993
2016-03-09,221.01761288406888,226.19635578599065,220.71424956771168,225.7196502685547,11854901
2016-03-10,225.79548916280805,226.6297274406501,218.6340869248464,219.22996520996094,20706353
2016-03-11,219.91253700921706,223.0869529916606,218.98079370886538,219.8258514404297,15319044
2016-03-14,220.82256969173233,222.40436053566276,219.48997270516114,220.9634246826172,11880095
2016-03-15,221.88434793063243,222.7185862382691,219.9558724669886,221.12596130371094,10487788
2016-03-16,221.23431173934608,222.27439397397268,217.86488559764595,221.39682006835938,11064129
2016-03-17,225.03994164259063,227.20926193421207,221.7530789750696,222.62957763671875,16832997
2016-03-18,223.1226270211994,225.73019688574405,222.56386309503472,225.0837860107422,14030979
2016-03-21,225.24809979968094,228.21722763598328,224.1086603327633,227.29690551757812,12708074
2016-03-22,227.23114645970753,230.57277343769783,226.935323442943,229.608642578125,15333442
2016-03-23,229.40048249725353,229.40048249725353,224.03196137441657,225.52200317382812,16806372
2016-03-28,225.6973199355206,226.0698340799834,222.55289801220715,223.59373474121094,18070240
2016-03-29,224.33871965334234,228.32677216786368,223.54988262023096,227.0668182373047,15871250
2016-03-30,228.48019031507036,230.46326101815302,228.48019031507036,229.43338012695312,14453294
2016-03-31,228.10767709524688,231.3945252040898,226.2889445284382,229.02798461914062,30833349
2016-04-01,227.6913339945881,229.2690228040276,224.60169158101996,226.6724090576172,12381116
2016-04-04,227.88855425495225,228.37062708553685,224.6674412237693,226.80389404296875,8632568
2016-04-05,225.99312200278408,228.41442714847713,223.98813980814438,225.0289764404297,10259495
2016-04-06,226.15746945215102,227.16543852512137,224.07579610066784,226.51902770996094,6990781
2016-04-07,226.77100931057169,229.64153434076175,223.96623411227816,227.28594970703125,8789163
2016-04-08,226.99011243039857,231.05485601013723,225.96024632936232,227.08872985839844,13411752
2016-04-11,227.23116754058466,229.09372348952124,226.35466890257615,227.9542694091797,10308361
2016-04-12,227.95426328754723,231.712242686377,227.46123464532332,229.51004028320312,11164859
2016-04-13,230.63855279527326,234.44034127096924,230.63855279527326,233.59671020507812,16038542
2016-04-18,233.54193235357084,233.7610643358609,231.2630533526454,233.31185913085938,19065716
2016-04-20,234.2869537176954,234.2869537176954,226.96821486748303,227.29690551757812,21687934
2016-04-21,228.19532804609827,230.5180305732545,226.7929330590013,228.1405487060547,11380697
2016-04-22,227.66940313225635,229.5319443415648,225.5439064964698,227.658447265625,11705087
2016-04-25,228.86360942298484,228.86360942298484,221.81878277897823,222.82675170898438,61157544
2016-04-26,222.49812137908302,224.36066286940812,220.76703568084287,222.83775329589844,26429236
2016-04-27,223.045927226187,224.80986588459822,222.62958960814967,223.37460327148438,14502641
2016-04-28,222.19134556633873,223.33078513860156,217.14054394289812,218.4005126953125,61949033
2016-04-29,217.68833369750698,218.80587606630152,214.4891326183518,215.332763671875,23479680
